user_ID,Name,Age,Gender,City,Education_Level,Monthly_Income,Marrige_Status,Date_of_order,Product_order_count,Order_Amount_INR,Wallet_Balance_INR,Total_Order_INR
5138,,24,,,Graduate,57648,Single,19-11-2025,3,8560,24597,26711
5139,,27,Male,,Postgrad,68678,,16-10-2023,2,,24927,26462
5140,,21,Female,Delhi,Graduate,58920,Single,30-11-2024,2,12987,24156,26559
5141,,28,Female,Delhi,Graduate,,Married,23-07-2025,1,17536,21970,
5142,,,Male,,Graduate,54333,Single,07-09-2025,4,5348,16932,21163
5143,,31,Male,Delhi,Graduate,53768,,24-03-2025,4,3832,19012,18247
5144,,34,Female,Delhi,,,Single,23-03-2025,2,5229,19270,9835
5145,,24,Male,Delhi,12th,47886,,15-10-2023,1,20495,,
5146,,28,Female,Delhi,Graduate,52005,Single,11-07-2023,4,4056,22211,19508
5147,,30,Female,Pune,10th,26176,Single,28-12-2024,1,8148,8764,7595
5148,,25,Male,Chennai,Postgrad,109060,Married,01-12-2025,,47986,52757,43215
5149,,31,Female,Delhi,Postgrad,88471,Single,02-04-2023,3,9820,25704,28732
5150,,32,Male,Delhi,Graduate,60209,Single,17-09-2023,1,9772,25873,9793
5151,,32,Female,Delhi,Graduate,53617,Single,30-08-2025,5,3733,25365,19785
5152,,28,Male,,,65939,Single,15-10-2023,1,,22103,16760
5153,Sahil Mehta,35,Male,Delhi,,46737,Single,02-01-2024,8,1458,15044,18075
5154,,28,Male,Delhi,10th,52095,Single,10-11-2024,2,2097,9263,4769
5155,,27,Male,Delhi,Graduate,60239,Single,18-04-2023,2,6595,22857,14443
5156,,37,Male,Pune,Graduate,43451,Married,09-05-2023,3,5870,15582,15271
5157,,23,Male,Delhi,12th,52513,Married,28-02-2023,2,6920,,12569
5158,,20,Female,Delhi,12th,36188,Single,10-01-2025,4,4335,15781,16541
5159,,24,Male,Pune,Postgrad,89582,Single,10-02-2023,7,5941,29437,31407
5160,,31,Male,Jaipur,12th,32964,Single,17-10-2023,0,10154,12250,9057
5161,,36,Female,,Graduate,50026,,10-08-2025,1,14995,14725,15740
5162,Meera Agarwal,25,Female,Mumbai,Graduate,48803,Married,29-02-2024,3,4053,14225,14156
5163,,39,Male,Ahmedabad,Graduate,52084,Single,25-10-2024,1,14692,22795,14736
5164,,29,Male,Pune,10th,31000,Single,07-05-2025,4,3391,14480,11144
5165,,,Female,Kolkata,Graduate,78505,Married,11-10-2024,,28930,29765,27489
5166,,24,Female,Delhi,Graduate,371802,Single,26-09-2024,4,7135,133774,28797
5167,,40,Male,Jaipur,Graduate,,Single,07-12-2024,3,4834,24966,17408
5168,,28,Female,Jaipur,Graduate,50925,Single,09-09-2023,1,15030,23574,12167
5169,,22,Male,Delhi,Postgrad,87220,Single,25-10-2024,3,11659,40415,35108
5170,Nikhil Singh,43,Male,Hyderabad,12th,39752,Single,05-03-2023,,15601,19176,18427
5171,,31,Female,,Graduate,62819,Married,12-10-2025,3,7924,25458,27681
5172,,33,Female,Kolkata,10th,54379,Single,10-11-2025,2,8418,20901,20091
5173,,38,Female,,12th,34723,Single,16-06-2025,3,6347,13181,15514
5174,,32,Male,Delhi,12th,27589,Single,27-01-2023,3,4144,9101,10312
5175,,34,Male,,Postgrad,69901,,11-08-2025,3,7948,27408,24108
5176,,,Male,Delhi,12th,,Married,11-01-2025,2,4412,18952,7382
5177,Nikhil Sharma,33,Male,Delhi,Postgrad,,Single,18-02-2024,3,10043,32640,30884
5178,,29,Male,Chennai,Postgrad,87380,Single,31-10-2025,4,5652,,27840
5179,,,Male,Delhi,Graduate,,Single,13-09-2023,4,4684,16894,20650
5180,,30,Male,Kolkata,Graduate,35737,Single,13-07-2023,,5446,,4922
5181,,27,,,Postgrad,83858,Single,05-06-2024,4,,27141,36886
5182,,,Male,Chennai,Graduate,41155,Married,22-08-2023,2,7922,19213,14791
5183,,32,Male,,10th,33121,Single,19-05-2023,2,3902,,8619
5184,,34,Female,Delhi,,56450,Married,22-05-2025,2,8689,23798,17147
5185,,33,Male,Delhi,Graduate,60536,Married,12-04-2023,,20418,21852,19265
5186,,40,Female,Delhi,10th,35766,Married,18-07-2025,3,3070,9495,7878
5187,,35,Male,Kolkata,Graduate,68883,Married,11-07-2023,1,19894,32037,21010
5188,,28,Male,Ahmedabad,12th,,Single,10-02-2025,1,14490,23776,16153
5189,,31,Female,Delhi,Graduate,,Single,27-11-2025,6,4256,19170,26833
5190,,,Male,Jaipur,Graduate,39251,Single,27-08-2024,2,8000,16497,15279
5191,,24,Female,Delhi,Postgrad,90175,Single,21-03-2025,5,,26513,34865
5192,,40,,Delhi,Postgrad,,Married,03-04-2024,5,8318,21442,37802
5193,,25,Male,Delhi,Graduate,66503,Single,03-07-2024,4,5000,23477,17405
5194,,34,Female,Delhi,Postgrad,89508,Single,16-10-2024,3,10852,31882,32222
5195,,29,Female,,12th,41992,Single,25-02-2023,4,2703,11028,14224
5196,,29,Female,Lucknow,Graduate,302852,Divorced,07-11-2023,3,3936,110213,16042
5197,,22,Male,Bengaluru,12th,28234,Single,30-01-2023,1,11883,18693,12680
5198,,34,Male,Delhi,12th,46414,Single,22-12-2025,,23466,20761,20204
5199,,,,Delhi,Graduate,60102,Married,04-06-2024,3,9200,21360,25953
5200,,,Male,Delhi,Postgrad,54965,,04-04-2025,1,18095,21923,14821
5201,,35,Male,Delhi,Graduate,55563,Married,24-04-2023,1,16429,14358,17554
5202,,,Male,Pune,Postgrad,89492,,06-03-2023,7,5634,36542,41182
5203,,25,Male,Chennai,Graduate,67410,Single,25-09-2024,4,4218,18424,17241
5204,,,,Lucknow,Postgrad,74450,Single,16-10-2025,2,11178,31130,22208
5205,,33,Male,Ahmedabad,Graduate,50037,Single,14-09-2024,0,3762,20993,3616
5206,,28,Male,Delhi,Graduate,53965,Single,11-06-2024,5,6610,23615,27458
,,36,Male,Delhi,Graduate,60798,Single,29-03-2025,,,25985,20735
5208,,28,Female,Delhi,Postgrad,74879,Single,,2,11692,35479,26236
5209,Aman Yadav,32,Male,,Graduate,59358,,11-11-2024,1,10807,23473,9248
5210,,22,Male,Pune,Postgrad,,Single,23-02-2023,2,13059,,24040
5211,,,Male,,Graduate,50425,Divorced,01-05-2023,1,10635,,9772
5212,,35,Male,Delhi,12th,42158,Married,02-05-2025,3,4610,16390,14007
5213,,32,Female,Chennai,12th,49238,Married,19-01-2024,2,4768,,12146
5214,,28,Female,Lucknow,Postgrad,77114,Married,07-11-2023,5,6679,26346,31887
5215,,39,Male,Pune,Graduate,66002,Single,04-10-2023,,26799,31506,26049
5216,,39,Male,Lucknow,,62827,Divorced,18-10-2024,1,16064,30079,17400
5217,Pranav Jain,31,,Jaipur,Postgrad,59229,Single,17-09-2025,3,,22170,22925
5218,,21,Male,Mumbai,,86049,Married,,2,16961,35898,34009
5219,,28,Male,,Graduate,58367,Single,21-10-2024,1,16545,23306,16383
5220,,24,Male,Hyderabad,Graduate,50092,Single,,2,9560,18059,19446
5221,,29,Male,Jaipur,12th,35113,Single,31-03-2025,1,6908,11804,6942
5222,,24,Male,Ahmedabad,12th,22373,Single,22-06-2023,3,2928,8552,10692
5223,,22,Male,Mumbai,10th,12675,Single,03-03-2023,4,2366,2568,10579
5224,,18,Male,Delhi,Graduate,44100,Divorced,14-06-2025,1,7519,18637,7192
5225,,30,Male,Delhi,Graduate,64422,Married,15-07-2024,2,14358,26476,21602
5226,,18,Male,Delhi,Graduate,,Single,26-01-2024,3,11267,,33595
5227,,27,Male,Bengaluru,12th,39430,Single,09-06-2025,3,4252,13343,11743
5228,,,Male,Delhi,Graduate,46425,Married,16-11-2025,3,6999,14058,16221
5229,Arjun Sharma,25,Male,Chennai,12th,34491,Single,12-07-2025,2,2739,12779,5270
5230,,23,,Delhi,10th,25836,Single,05-12-2023,4,1062,9399,5742
5231,,29,Female,Delhi,12th,35225,Single,27-03-2023,2,7392,10220,14795
5232,Aarti Verma,24,Female,Delhi,Graduate,60994,Married,11-12-2024,3,12688,21563,34336
5233,,30,Male,Delhi,10th,22168,Single,03-02-2023,2,5813,9830,16761
5234,,23,Male,Delhi,10th,42888,Single,24-03-2023,3,5121,16845,18788
5235,,28,Female,Hyderabad,Graduate,63459,Married,26-04-2024,3,6909,23362,22763
5236,,27,Female,Delhi,Graduate,48003,Single,22-01-2023,3,5962,,19112
5237,,,Male,Delhi,Graduate,53583,Married,,1,13965,,12888
5238,Vikram Patel,38,Male,Delhi,12th,38749,Single,27-07-2023,2,7656,10677,17421
5239,,30,Male,Mumbai,Graduate,76742,Single,03-10-2025,,27553,32835,30003
5240,Vikram Kansal,32,Male,Delhi,12th,,Single,05-08-2024,0,11017,20387,11719
5241,,26,Male,Delhi,Graduate,48404,,14-11-2024,4,5475,13085,21234
5242,,,Male,Delhi,Graduate,47575,Married,,2,6060,19932,13134
5243,,,Male,Pune,12th,,Single,09-02-2025,1,10840,25302,9419
5244,,29,Male,Delhi,12th,42559,Single,14-08-2024,3,3542,8624,10295
5245,,33,Male,Ahmedabad,Graduate,56341,Single,10-05-2024,2,9746,21091,22767
5246,Riya Agarwal,,Female,Delhi,Graduate,66440,Single,30-12-2024,2,23111,31392,36718
5247,,27,Male,Delhi,10th,35239,Divorced,24-06-2023,2,7141,14491,14486
5248,,26,Male,Lucknow,Graduate,,Single,10-10-2023,3,6616,14271,19148
5249,Karan Gupta,26,Male,Delhi,Graduate,51075,Single,10-09-2025,1,14021,,12604
5250,,30,Female,Delhi,Postgrad,98545,Married,01-04-2025,6,6423,35246,39244
5251,,27,Male,Chennai,Graduate,,Single,25-09-2024,0,20813,19323,21005
5252,,37,Male,Bengaluru,Postgrad,76479,Single,07-04-2024,5,6223,34004,32935
5253,Aman Singh,44,Male,Kolkata,10th,42966,Single,29-01-2023,3,3793,10354,10175
5254,Anjali Mehta,26,Female,Lucknow,Graduate,39019,Single,27-04-2024,4,6097,16515,25502
5255,Riya Yadav,31,Female,Chennai,,208166,Single,23-06-2023,2,,73551,10291
5256,,,Female,Delhi,12th,37813,Single,24-03-2023,5,3405,13261,21021
5257,,,,Delhi,Graduate,50249,Single,31-01-2024,2,8585,17616,18615
5258,,24,Male,,Graduate,48589,Single,07-09-2025,,16314,20315,19050
5259,,39,Male,Delhi,,43371,Single,25-08-2025,5,3123,18665,18784
5260,,33,Male,Hyderabad,Graduate,61201,Single,13-10-2025,1,18679,22832,18318
5261,,31,Female,,Graduate,33987,Single,05-03-2024,3,7904,16387,21125
5262,,37,Female,Hyderabad,12th,40999,Single,25-05-2023,2,6369,16966,13227
5263,Karan Jain,33,Male,,12th,43427,Married,13-06-2023,1,,,19824
5264,,,Female,Lucknow,10th,15905,Single,24-06-2023,1,5281,3582,4977
5265,,24,Male,Delhi,Postgrad,94387,Single,17-04-2025,4,9153,35826,38482
5266,Karan Verma,26,Male,,12th,41253,Single,29-06-2024,3,4195,14220,11454
5267,,,Male,Delhi,Graduate,82812,Married,17-02-2025,2,12054,25452,27079
5268,Priya Verma,33,,Delhi,12th,37540,Single,19-02-2023,2,,12773,7412
5269,,,Female,Delhi,12th,43207,Single,04-11-2024,2,50,13137,100
5270,,39,Male,Lucknow,Graduate,62567,Single,18-12-2024,4,4648,22513,19235
5271,,28,Female,Delhi,Graduate,64135,Single,26-05-2025,4,,22802,22402
5272,,34,Female,Delhi,Postgrad,589267,Single,11-12-2024,4,9194,209514,39867
5273,,30,Female,Lucknow,Graduate,58686,Single,29-07-2025,3,,24455,19402
5274,,40,Female,Pune,,60171,Married,06-01-2025,3,10264,25767,27614
5275,,33,Male,Ahmedabad,12th,33509,Single,09-10-2024,,8725,7709,8912
5276,Sneha Kansal,29,Female,,12th,,Single,19-12-2024,2,1718,16941,2719
5277,Aman Kansal,28,Male,Jaipur,Graduate,61572,Single,16-06-2023,3,8861,21659,25847
5278,Anjali Yadav,29,Female,Delhi,Postgrad,86168,Married,17-05-2023,2,12249,34036,27692
5279,,25,Male,Bengaluru,,66424,Single,05-03-2024,3,7327,23750,22894
5280,,21,Female,Pune,Graduate,58210,Married,05-12-2023,5,6073,24367,26256
5281,,31,Female,Delhi,Graduate,,Married,21-06-2023,4,7204,27030,22902
5282,,26,Male,Lucknow,Graduate,73453,Married,12-05-2023,3,,24568,26920
5283,Isha Kansal,26,Female,Delhi,12th,24383,,04-06-2023,3,3944,,11557
5284,,29,Male,Delhi,12th,40032,Single,29-05-2024,2,8637,,17742
5285,Vikram Agarwal,29,Male,Delhi,Graduate,37347,Single,14-01-2023,3,4363,9874,11855
5286,,,Male,Hyderabad,12th,46581,Married,03-09-2023,3,3182,16433,10045
5287,,39,Female,Delhi,10th,50556,Married,31-03-2023,,,17375,7178
5288,,33,,,Graduate,53950,Married,04-01-2025,2,5792,,12659
5289,,41,Male,Delhi,Graduate,55522,Married,05-06-2025,3,4765,26339,15466
5290,,27,Female,Delhi,Postgrad,66648,Single,03-11-2025,3,8737,24118,26211
5291,Rohit Agarwal,33,Male,Delhi,10th,47264,,11-09-2025,5,5453,19900,21882
5292,,27,Male,Delhi,Postgrad,85055,Single,02-08-2023,1,14646,28650,
5293,Priya Sharma,26,Female,Delhi,Graduate,77828,Married,08-10-2023,6,5824,27734,33240
5294,,,Female,,Graduate,54064,Single,23-12-2024,4,,12677,18378
5295,,25,Female,Bengaluru,Graduate,41582,Single,02-03-2025,3,7811,12634,24569
5296,Riya Patel,18,Female,Delhi,,58062,Single,22-11-2023,,,18799,10077
5297,Pooja Singh,25,Female,Chennai,Graduate,54327,Married,05-11-2024,6,5411,,30009
5298,,18,Male,Lucknow,Postgrad,70227,Single,20-04-2025,4,,24705,31436
5299,,24,Male,Delhi,Graduate,,Married,21-12-2024,3,7131,24440,22011
5300,,24,Male,Pune,,,Single,19-03-2023,,14855,22210,15016
5301,Aman Singh,29,Male,Delhi,Graduate,48692,Single,30-01-2023,0,11501,15110,11606
5302,,,Female,Kolkata,Graduate,66625,Single,29-04-2025,2,11112,23230,23100
5303,,36,Female,Bengaluru,Postgrad,90526,Married,,1,37884,45450,38627
5304,,19,,Pune,Postgrad,77568,Single,13-04-2023,1,18933,36081,18265
5305,,,Male,Lucknow,Postgrad,72582,Single,30-10-2025,2,,22138,19204
5306,,27,Female,Delhi,Graduate,59869,Single,19-10-2025,3,6008,,18035
5307,,34,Female,Delhi,Graduate,,Single,30-09-2024,3,10944,,26616
5308,,31,Male,Delhi,Graduate,42538,Single,11-10-2023,1,10273,22437,8368
5309,,36,Male,Delhi,Graduate,,Single,14-03-2025,1,30670,29380,33167
5310,Vikram Jain,27,Male,Bengaluru,12th,22968,Single,20-04-2023,3,2778,5375,8853
5311,Sahil Sharma,26,Male,Mumbai,Graduate,51518,Single,16-08-2023,1,10651,20433,11376
5312,Aman Yadav,31,Male,Delhi,,44711,Married,21-07-2024,1,,,20241
5313,,,Male,Mumbai,12th,,Single,06-03-2023,0,,18593,12279
5314,,34,Female,Delhi,,61476,Single,04-11-2023,0,13690,23299,13475
5315,Karan Jain,31,Male,Mumbai,Postgrad,88282,Divorced,05-12-2023,7,5681,35278,40929
5316,,,Male,Delhi,Postgrad,73436,Single,22-04-2024,1,21153,,20888
,Rohit Singh,29,Male,Delhi,Postgrad,100959,Married,26-02-2024,4,9113,39790,43402
5318,Aarti Jain,,Female,Mumbai,,20996,Single,02-02-2025,2,7836,,16383
5319,,40,Male,,Graduate,68368,Single,13-05-2023,3,8342,25391,25808
5320,,28,Male,Ahmedabad,Graduate,,Single,12-10-2023,1,23981,22621,18610
5321,,27,Male,Kolkata,Postgrad,60822,Single,20-12-2023,6,,19686,17939
5322,Riya Sharma,27,Female,Delhi,Graduate,34726,Single,18-01-2024,4,4847,21137,19464
5323,,31,Female,,Graduate,70225,Married,23-01-2023,3,7343,27345,20465
5324,,18,Male,Delhi,Graduate,69920,,05-06-2023,4,7189,29246,31262
5325,,28,Male,Delhi,Graduate,48931,Single,21-10-2025,,15169,20272,14453
5326,,34,Male,Delhi,Graduate,,Single,03-09-2025,4,8005,22526,28430
5327,,,Female,Delhi,Graduate,75656,Single,20-07-2025,3,7267,,19935
5328,,30,Female,Mumbai,12th,45974,,02-08-2023,0,4047,19827,4110
5329,Karan Patel,41,Male,Delhi,Graduate,61344,Single,31-05-2025,4,7852,,29845
5330,,,Male,Delhi,Graduate,45713,Single,16-11-2025,3,5867,18213,
5331,Neha Gupta,18,,Kolkata,Postgrad,68758,Divorced,07-08-2025,1,21474,30749,22421
5332,Pooja Singh,21,Female,Delhi,12th,31885,Single,07-09-2024,4,1306,9855,7114
5333,,28,,Ahmedabad,Postgrad,81044,Married,06-02-2024,4,6744,26579,27418
5334,Arjun Agarwal,25,Male,Delhi,Graduate,80937,Married,24-05-2024,4,5983,26663,24023
5335,,30,Male,Delhi,12th,45841,,19-07-2023,1,7237,15751,8315
5336,,27,Female,Delhi,10th,17615,Single,30-04-2024,2,,5145,11569
5337,,35,Female,Mumbai,,34385,Single,18-02-2024,3,2529,,6664
5338,Riya Gupta,23,Female,Ahmedabad,Graduate,49013,Single,02-03-2025,1,13780,19065,12068
5339,,,Female,Delhi,12th,34665,Single,21-05-2024,0,13505,13820,14019
5340,,30,Male,Bengaluru,Graduate,,,31-10-2023,,15345,20754,15476
5341,,31,Male,,,57764,Single,25-12-2025,2,5776,13860,13532
5342,Karan Verma,,Male,Delhi,Graduate,52272,Single,02-06-2024,2,6361,27080,10714
5343,,,Female,Bengaluru,Graduate,62297,Single,14-11-2023,5,5079,24117,23675
5344,,29,Female,Jaipur,Postgrad,89204,Married,09-12-2023,5,5984,26732,29127
5345,,28,Male,Delhi,Graduate,59221,Single,05-09-2025,2,9864,23234,18615
5346,,34,Male,Delhi,Graduate,65485,Single,03-09-2023,1,18200,23883,16647
5347,Aarti Singh,33,Female,,12th,51230,Married,01-11-2024,3,4944,,13694
5348,,30,Female,Delhi,12th,49009,Single,24-03-2024,5,4810,19977,24566
5349,,,Female,,Graduate,47840,Divorced,11-03-2024,2,9361,13878,15069
5350,,,Male,Delhi,Graduate,54754,,28-10-2025,2,7437,,15403
5351,,35,Female,Delhi,12th,42286,Single,27-10-2025,,13248,16036,13601
5352,Kritika Verma,31,Female,,Graduate,53195,Married,15-12-2023,0,,19670,11340
5353,,41,Female,Lucknow,Graduate,49621,Single,13-09-2023,1,10193,15609,9914
5354,,26,Female,,Graduate,32269,Single,13-10-2023,5,5598,,24892
5355,Pooja Sharma,22,Female,Kolkata,,56504,Single,05-11-2023,2,8296,,19104
5356,,29,Female,Kolkata,Graduate,53578,Single,19-10-2024,2,,25680,10272
5357,,,Female,Bengaluru,Postgrad,72118,Single,29-04-2023,,27127,32219,28300
5358,Arjun Gupta,18,Male,Delhi,Graduate,56752,Single,07-10-2023,4,2666,26284,13842
5359,,25,Male,Delhi,12th,34937,Single,30-04-2023,2,5402,10990,10758
5360,,31,Female,Pune,12th,37463,Single,27-03-2023,4,3534,10496,14124
5361,Pooja Sharma,29,Female,,Graduate,57625,Single,26-05-2025,1,,24407,13057
5362,,25,Male,Delhi,,,Married,03-06-2024,2,10933,25252,19764
5363,,29,Male,Delhi,Postgrad,,Single,12-06-2024,3,11575,19439,27655
5364,,30,,Bengaluru,Postgrad,68563,Single,05-11-2023,,29656,29544,24751
5365,,,Female,Jaipur,12th,45232,Married,,,8051,,8370
5366,,25,,Delhi,Graduate,70287,Married,26-09-2025,7,4042,23864,30071
5367,,34,Male,Mumbai,,45795,Single,05-05-2025,2,10016,,18095
5368,,23,Female,Delhi,12th,,Single,09-04-2023,3,3983,,11883
5369,Anjali Sharma,,Female,Hyderabad,Graduate,44330,Single,05-06-2023,,21187,16342,21895
,,38,Male,,Graduate,43977,Single,06-10-2024,2,8667,18312,15441
5371,,23,Male,Delhi,,47123,Single,17-02-2025,3,5798,15337,16865
5372,,25,Female,Lucknow,Graduate,51191,Married,14-04-2025,5,3248,18243,16410
5373,,,Male,Delhi,Graduate,,,10-01-2023,2,,19840,27677
5374,,,Female,Bengaluru,Graduate,46323,Single,07-11-2025,7,,17254,16875
5375,,,Female,Chennai,Graduate,53821,Single,24-11-2025,3,6371,21018,17584
5376,Sneha Yadav,33,Female,Mumbai,Postgrad,108107,Single,18-10-2025,8,4056,44734,36877
5377,,29,Male,Pune,Graduate,55764,Single,22-04-2024,2,7054,17798,16283
5378,,27,Female,Mumbai,Graduate,,Single,16-12-2025,2,12060,20746,21690
5379,Aman Kansal,22,Male,,Graduate,65818,Single,13-11-2023,2,10605,23474,23584
5380,Priya Verma,25,Female,Delhi,Graduate,52617,Married,16-08-2025,2,10929,23867,21539
5381,,20,Male,,Postgrad,,Single,01-08-2023,3,11678,,30831
5382,,,Female,Delhi,Graduate,55672,Single,08-09-2023,2,9609,22595,
5383,,33,Female,,10th,20496,Single,20-10-2023,1,5757,10955,5117
5384,,29,,Kolkata,Graduate,52367,Married,26-09-2023,0,7194,23001,7255
5385,Deepak Kansal,31,Male,Delhi,Postgrad,80630,,11-06-2023,9,2536,30510,30574
5386,Kritika Agarwal,34,Female,Pune,10th,34180,Married,02-06-2023,2,5975,,11348
5387,,30,Male,,Graduate,62425,,03-05-2024,1,21791,,20553
5388,,37,Male,Mumbai,Postgrad,83142,Married,15-10-2023,1,,35358,28490
5389,,23,Male,Delhi,Graduate,55325,Single,16-11-2025,2,4768,23679,10078
5390,Sneha Sharma,27,Female,Delhi,10th,40599,Single,16-03-2024,,17989,,18257
5391,,26,Male,Pune,Graduate,,Single,04-11-2024,5,6481,,29496
5392,,,Male,Delhi,Graduate,416317,Single,07-05-2025,,31004,152309,27845
5393,,21,Female,Delhi,,69520,Single,13-07-2024,7,3448,26391,24325
5394,Aman Verma,37,Male,Bengaluru,Graduate,63281,Single,12-02-2023,2,14592,30753,25202
5395,Deepak Sharma,32,Male,Delhi,Graduate,78619,Single,09-12-2024,3,5024,,15899
5396,Deepak Mehta,39,Male,,10th,26876,Single,16-07-2025,2,3262,14491,7729
5397,,29,Male,,10th,30147,Single,07-10-2024,1,,12510,100
5398,,26,,,Postgrad,81431,Married,30-01-2025,2,16501,,33236
5399,,33,Female,Chennai,10th,28291,Married,25-07-2025,3,2477,10324,6905
5400,,35,Male,,10th,46298,Married,07-02-2024,0,21193,19465,20392
5401,Neha Yadav,25,Female,Jaipur,Postgrad,77218,Single,22-03-2024,2,,,27275
5402,,18,Male,Lucknow,10th,207699,Married,21-10-2025,3,6341,,17818
5403,,19,Male,Delhi,10th,17786,Single,06-05-2023,2,56,,100
5404,,30,Male,,Graduate,49870,Single,20-08-2024,0,17108,21169,16364
5405,,37,Male,Delhi,Postgrad,69100,Single,25-07-2024,5,5352,26648,25314
5406,,,Female,Hyderabad,Graduate,62227,Married,01-09-2025,1,18888,19708,18424
5407,,28,Male,,Postgrad,,,12-02-2025,0,29659,,25949
5408,Pranav Yadav,27,Male,Delhi,,51694,Single,27-01-2024,2,9346,16061,18183
5409,,,Male,Pune,Postgrad,237181,Married,15-10-2025,3,10619,81271,29622
5410,Kritika Kansal,41,Female,Delhi,,45986,Single,29-07-2024,,22020,18432,19613
5411,Pranav Patel,,Male,Ahmedabad,Postgrad,66843,Single,16-03-2024,,25076,32605,24656
5412,,,Female,,Postgrad,76146,Married,09-07-2025,7,4949,28272,37337
5413,,34,Male,Mumbai,Graduate,54441,Single,17-02-2025,7,2838,20848,18553
5414,,22,Male,Delhi,10th,20307,Single,03-10-2025,2,1897,,3636
5415,,33,Female,Delhi,10th,36832,Married,24-01-2025,3,1749,14146,6045
5416,,23,Male,Delhi,Graduate,61767,Single,28-03-2023,0,,18367,17904
5417,,28,Male,Delhi,Graduate,50169,Single,06-08-2023,2,11947,12427,23560
5418,,35,Female,Pune,Postgrad,75167,Single,03-06-2025,4,6194,24075,27458
5419,,,Male,Delhi,Graduate,60051,Single,19-08-2023,4,4327,,17407
5420,,35,Male,Delhi,Graduate,57661,Single,27-04-2023,2,11791,20034,23985
5421,,36,Male,Jaipur,Postgrad,89138,Single,28-09-2024,4,6293,39582,26414
5422,Vikram Kansal,19,Male,Hyderabad,Postgrad,96480,Single,27-01-2023,5,8138,31716,38634
5423,Priya Yadav,,Female,,10th,,Married,03-01-2025,1,9308,24950,10094
5424,,,Male,Bengaluru,12th,55964,Single,04-02-2024,3,8102,14517,21428
5425,,36,Female,Ahmedabad,Postgrad,77062,Married,13-01-2024,2,13664,28672,26717
5426,,30,Female,Delhi,,,Single,01-01-2025,3,11130,26913,40336
5427,,31,Female,,Graduate,50906,Single,23-01-2025,0,,21577,10147
5428,Aarti Patel,34,Female,Delhi,12th,44252,Married,29-01-2024,7,2481,9197,16001
5429,,34,Female,,12th,37572,Single,10-09-2023,1,17699,19561,16583
5430,,27,Female,Delhi,12th,28073,Single,17-03-2023,0,10248,13497,9958
5431,Deepak Verma,34,Male,Hyderabad,Graduate,59152,Single,05-08-2024,2,8702,18923,17954
5432,Deepak Verma,27,Male,Lucknow,Postgrad,72330,Single,22-05-2024,4,8398,27424,32871
5433,,30,Female,Delhi,Graduate,56615,Single,,,14664,23152,19367
5434,Sahil Jain,30,,Mumbai,Graduate,55869,Married,16-11-2025,1,12068,19664,15533
,,24,Female,Delhi,Postgrad,90769,Married,05-10-2024,1,24163,30827,29987
5436,,25,,Bengaluru,Graduate,56988,Single,14-09-2024,3,6943,22343,23722
5437,,41,Female,Delhi,Postgrad,82806,Single,25-12-2025,0,30418,27458,37176
5438,Vikram Kansal,24,Male,Delhi,,50102,Single,24-02-2023,3,4797,18329,13960
5439,,31,Female,Bengaluru,Graduate,62719,Divorced,23-07-2023,3,6539,22392,23329
5440,,32,Male,Delhi,Postgrad,79421,Single,29-05-2023,4,6511,27264,29513
5441,Arjun Gupta,29,Male,Lucknow,Graduate,,Single,15-06-2024,1,16192,21204,17510
5442,,33,Female,Kolkata,Postgrad,76323,Single,28-11-2023,3,,26998,28300
5443,Priya Jain,31,Female,Delhi,Graduate,51422,Single,26-03-2025,3,6503,12579,
5444,,24,Female,Delhi,Graduate,58821,Single,06-12-2024,3,5476,,18898
5445,,,Female,Delhi,Graduate,60304,Single,22-11-2025,2,9273,22047,18988
